JAHR;GKZ;HOEST_AUSBILDUNG;ANZAHL
2012;41703;Mittlere und h̦here Schule;4
2012;41703;Pflichtschule;6
2012;41704;Mittlere und h̦here Schule;1
2012;41705;Lehrabschluss;3
2012;41708;Lehrabschluss;2
2012;41708;Pflichtschule;1
2012;41709;Lehrabschluss;3
2012;41709;Mittlere und h̦here Schule;1
2012;41709;Pflichtschule;2
2012;41710;Hochschule und Akademie;1
2012;41710;Lehrabschluss;1
2012;41710;Mittlere und h̦here Schule;1
2012;41710;Pflichtschule;2
2012;41711;Lehrabschluss;1
2012;41711;Pflichtschule;1
2012;41712;Lehrabschluss;1
2012;41713;Lehrabschluss;2
2012;41713;Mittlere und h̦here Schule;2
2012;41713;Pflichtschule;4
2012;41715;Lehrabschluss;2
2012;41716;Lehrabschluss;2
2012;41716;Pflichtschule;1
2012;41717;Lehrabschluss;1
2012;41719;Hochschule und Akademie;2
2012;41720;Mittlere und h̦here Schule;1
2012;41721;Mittlere und h̦here Schule;1
2012;41722;Lehrabschluss;3
2012;41722;Mittlere und h̦here Schule;1
2012;41722;Pflichtschule;4
2012;41723;Lehrabschluss;1
2012;41724;Lehrabschluss;1
2012;41724;Mittlere und h̦here Schule;1
2012;41725;Lehrabschluss;1
2012;41726;Hochschule und Akademie;1
2012;41726;Lehrabschluss;1
2012;41730;Lehrabschluss;1
2012;41730;Pflichtschule;2
2012;41731;Hochschule und Akademie;1
2012;41731;Lehrabschluss;3
2012;41731;Mittlere und h̦here Schule;1
2012;41731;Pflichtschule;1
2012;41732;Lehrabschluss;2
2012;41732;Mittlere und h̦here Schule;2
2012;41732;Pflichtschule;1
2012;41733;Mittlere und h̦here Schule;1
2012;41734;Lehrabschluss;2
2012;41734;Mittlere und h̦here Schule;2
2012;41734;Pflichtschule;3
2012;41735;Hochschule und Akademie;2
2012;41735;Lehrabschluss;1
2012;41736;Mittlere und h̦here Schule;1
2012;41737;Lehrabschluss;4
2012;41737;Pflichtschule;2
2012;41738;Lehrabschluss;1
2012;41738;Pflichtschule;2
2012;41739;Hochschule und Akademie;1
2012;41739;Lehrabschluss;1
2012;41740;Hochschule und Akademie;1
2012;41741;Lehrabschluss;4
2012;41743;Hochschule und Akademie;1
2012;41743;Lehrabschluss;4
2012;41743;Mittlere und h̦here Schule;4
2012;41743;Pflichtschule;3
2012;41745;Hochschule und Akademie;1
2012;41746;Hochschule und Akademie;3
2012;41746;Lehrabschluss;2
2012;41746;Mittlere und h̦here Schule;6
2012;41746;Pflichtschule;9
2012;41747;Hochschule und Akademie;2
2012;41747;Lehrabschluss;2
2012;41747;Pflichtschule;2
2012;41749;Hochschule und Akademie;1
2012;41750;Hochschule und Akademie;1
2012;41750;Mittlere und h̦here Schule;2
2012;41751;Lehrabschluss;3
2012;41751;Mittlere und h̦here Schule;1
2012;41752;Mittlere und h̦here Schule;1
2012;41752;Pflichtschule;1
2012;41801;Lehrabschluss;1
2012;41802;Lehrabschluss;2
2012;41803;Lehrabschluss;1
2012;41803;Mittlere und h̦here Schule;1
2012;41804;Lehrabschluss;4
2012;41804;Mittlere und h̦here Schule;4
2012;41805;Mittlere und h̦here Schule;1
2012;41806;Lehrabschluss;2
2012;41807;Lehrabschluss;2
2012;41808;Hochschule und Akademie;1
2012;41808;Lehrabschluss;1
2012;41808;Mittlere und h̦here Schule;2
2012;41810;Pflichtschule;1
2012;41811;Hochschule und Akademie;1
2012;41811;Lehrabschluss;1
2012;41811;Pflichtschule;1
2012;41812;Hochschule und Akademie;1
2012;41812;Lehrabschluss;7
2012;41812;Mittlere und h̦here Schule;6
2012;41812;Pflichtschule;7
2012;41816;Hochschule und Akademie;1
2012;41816;Lehrabschluss;2
2012;41817;Mittlere und h̦here Schule;3
2012;41819;Lehrabschluss;1
2012;41820;Lehrabschluss;2
2012;41820;Mittlere und h̦here Schule;2
2012;41820;Pflichtschule;6
2012;41821;Hochschule und Akademie;1
2012;41822;Pflichtschule;1
2012;41823;Hochschule und Akademie;2
2012;41823;Lehrabschluss;3
2012;41823;Mittlere und h̦here Schule;1
2012;41823;Pflichtschule;2
2012;41824;Lehrabschluss;2
2012;50101;Hochschule und Akademie;58
2012;50101;Lehrabschluss;57
2012;50101;Mittlere und h̦here Schule;73
2012;50101;Pflichtschule;69
2012;50201;Hochschule und Akademie;1
2012;50201;Lehrabschluss;4
2012;50201;Mittlere und h̦here Schule;1
2012;50202;Hochschule und Akademie;1
2012;50202;Pflichtschule;1
2012;50203;Lehrabschluss;1
2012;50203;Mittlere und h̦here Schule;1
2012;50203;Pflichtschule;2
2012;50204;Lehrabschluss;2
2012;50204;Mittlere und h̦here Schule;2
2012;50204;Pflichtschule;1
2012;50205;Hochschule und Akademie;8
2012;50205;Lehrabschluss;18
2012;50205;Mittlere und h̦here Schule;8
2012;50205;Pflichtschule;14
2012;50206;Mittlere und h̦here Schule;1
2012;50207;Hochschule und Akademie;3
2012;50207;Lehrabschluss;1
2012;50207;Mittlere und h̦here Schule;2
2012;50207;Pflichtschule;2
2012;50208;Lehrabschluss;3
2012;50208;Mittlere und h̦here Schule;2
2012;50209;Lehrabschluss;1
2012;50209;Mittlere und h̦here Schule;3
2012;50209;Pflichtschule;1
2012;50210;Hochschule und Akademie;1
2012;50211;Hochschule und Akademie;1
2012;50213;Hochschule und Akademie;1
2012;50301;Hochschule und Akademie;3
2012;50301;Mittlere und h̦here Schule;2
2012;50301;Pflichtschule;2
2012;50302;Lehrabschluss;1
2012;50303;Hochschule und Akademie;3
2012;50303;Lehrabschluss;4
2012;50303;Mittlere und h̦here Schule;4
2012;50303;Pflichtschule;1
2012;50304;Lehrabschluss;2
2012;50305;Hochschule und Akademie;1
2012;50305;Lehrabschluss;2
2012;50305;Mittlere und h̦here Schule;1
2012;50305;Pflichtschule;1
2012;50306;Lehrabschluss;1
2012;50306;Mittlere und h̦here Schule;1
2012;50306;Pflichtschule;1
2012;50307;Hochschule und Akademie;1
2012;50307;Lehrabschluss;1
2012;50307;Mittlere und h̦here Schule;1
2012;50308;Hochschule und Akademie;1
2012;50308;Lehrabschluss;1
2012;50308;Pflichtschule;2
2012;50309;Hochschule und Akademie;1
2012;50309;Mittlere und h̦here Schule;1
2012;50309;Pflichtschule;1
2012;50310;Hochschule und Akademie;3
2012;50310;Lehrabschluss;3
2012;50310;Mittlere und h̦here Schule;1
2012;50311;Hochschule und Akademie;3
2012;50312;Lehrabschluss;2
2012;50312;Mittlere und h̦here Schule;1
2012;50314;Hochschule und Akademie;5
2012;50314;Lehrabschluss;4
2012;50314;Mittlere und h̦here Schule;3
2012;50314;Pflichtschule;4
2012;50315;Hochschule und Akademie;3
2012;50315;Lehrabschluss;3
2012;50315;Mittlere und h̦here Schule;2
2012;50316;Hochschule und Akademie;2
2012;50316;Lehrabschluss;1
2012;50316;Mittlere und h̦here Schule;5
2012;50316;Pflichtschule;2
2012;50317;Lehrabschluss;1
2012;50317;Pflichtschule;2
2012;50319;Lehrabschluss;1
2012;50319;Mittlere und h̦here Schule;3
2012;50319;Pflichtschule;1
2012;50320;Lehrabschluss;1
2012;50321;Hochschule und Akademie;1
2012;50321;Mittlere und h̦here Schule;1
2012;50322;Lehrabschluss;1
2012;50322;Mittlere und h̦here Schule;1
2012;50322;Pflichtschule;1
2012;50323;Hochschule und Akademie;1
2012;50323;Pflichtschule;1
2012;50324;Lehrabschluss;2
2012;50325;Lehrabschluss;1
2012;50326;Lehrabschluss;2
2012;50326;Mittlere und h̦here Schule;4
2012;50326;Pflichtschule;2
2012;50327;Hochschule und Akademie;2
2012;50327;Lehrabschluss;3
2012;50327;Mittlere und h̦here Schule;1
2012;50328;Hochschule und Akademie;1
2012;50329;Hochschule und Akademie;1
2012;50329;Lehrabschluss;2
2012;50330;Hochschule und Akademie;1
2012;50330;Lehrabschluss;1
2012;50330;Mittlere und h̦here Schule;2
2012;50330;Pflichtschule;2
2012;50332;Hochschule und Akademie;2
2012;50332;Lehrabschluss;2
2012;50332;Mittlere und h̦here Schule;1
2012;50335;Lehrabschluss;3
2012;50335;Mittlere und h̦here Schule;1
2012;50335;Pflichtschule;1
2012;50336;Lehrabschluss;2
2012;50336;Mittlere und h̦here Schule;1
2012;50337;Lehrabschluss;1
2012;50337;Mittlere und h̦here Schule;1
2012;50337;Pflichtschule;1
2012;50338;Hochschule und Akademie;5
2012;50338;Lehrabschluss;6
2012;50338;Mittlere und h̦here Schule;5
2012;50338;Pflichtschule;2
2012;50339;Hochschule und Akademie;2
2012;50339;Lehrabschluss;2
2012;50339;Mittlere und h̦here Schule;2
2012;50339;Pflichtschule;2
2012;50401;Hochschule und Akademie;3
2012;50401;Lehrabschluss;3
2012;50401;Mittlere und h̦here Schule;3
2012;50401;Pflichtschule;1
2012;50402;Hochschule und Akademie;4
2012;50402;Lehrabschluss;4
2012;50402;Mittlere und h̦here Schule;3
2012;50402;Pflichtschule;1
2012;50403;Hochschule und Akademie;2
2012;50403;Lehrabschluss;7
2012;50403;Mittlere und h̦here Schule;8
2012;50403;Pflichtschule;5
2012;50404;Hochschule und Akademie;1
2012;50404;Lehrabschluss;4
2012;50404;Mittlere und h̦here Schule;6
2012;50404;Pflichtschule;10
2012;50405;Hochschule und Akademie;1
2012;50405;Lehrabschluss;1
2012;50405;Mittlere und h̦here Schule;2
2012;50406;Lehrabschluss;1
2012;50406;Mittlere und h̦here Schule;1
2012;50406;Pflichtschule;2
2012;50407;Mittlere und h̦here Schule;1
2012;50408;Mittlere und h̦here Schule;2
2012;50408;Pflichtschule;1
2012;50410;Hochschule und Akademie;1
2012;50410;Mittlere und h̦here Schule;3
2012;50411;Lehrabschluss;3
2012;50411;Mittlere und h̦here Schule;2
2012;50412;Hochschule und Akademie;1
2012;50412;Lehrabschluss;1
2012;50412;Mittlere und h̦here Schule;1
2012;50413;Mittlere und h̦here Schule;1
2012;50415;Lehrabschluss;2
2012;50416;Lehrabschluss;1
2012;50416;Mittlere und h̦here Schule;1
2012;50416;Pflichtschule;1
2012;50417;Lehrabschluss;2
2012;50417;Mittlere und h̦here Schule;1
2012;50417;Pflichtschule;2
2012;50418;Hochschule und Akademie;3
2012;50418;Lehrabschluss;8
2012;50418;Mittlere und h̦here Schule;10
2012;50418;Pflichtschule;6
2012;50419;Lehrabschluss;2
2012;50420;Lehrabschluss;1
2012;50420;Mittlere und h̦here Schule;1
2012;50421;Hochschule und Akademie;1
2012;50421;Lehrabschluss;3
2012;50421;Mittlere und h̦here Schule;2
2012;50422;Lehrabschluss;1
2012;50422;Pflichtschule;1
2012;50423;Lehrabschluss;3
2012;50424;Lehrabschluss;2
2012;50424;Pflichtschule;5
2012;50425;Hochschule und Akademie;1
2012;50501;Lehrabschluss;3
2012;50502;Lehrabschluss;2
2012;50502;Mittlere und h̦here Schule;1
2012;50502;Pflichtschule;1
2012;50503;Lehrabschluss;9
2012;50503;Mittlere und h̦here Schule;5
2012;50503;Pflichtschule;1
2012;50504;Hochschule und Akademie;2
2012;50504;Lehrabschluss;5
2012;50504;Mittlere und h̦here Schule;3
2012;50504;Pflichtschule;1
2012;50505;Lehrabschluss;3
2012;50506;Hochschule und Akademie;1
2012;50506;Mittlere und h̦here Schule;2
2012;50506;Pflichtschule;3
2012;50507;Hochschule und Akademie;1
2012;50507;Mittlere und h̦here Schule;2
2012;50508;Hochschule und Akademie;1
2012;50508;Lehrabschluss;1
2012;50508;Mittlere und h̦here Schule;2
2012;50509;Hochschule und Akademie;3
2012;50509;Lehrabschluss;22
2012;50509;Mittlere und h̦here Schule;20
2012;50509;Pflichtschule;2
2012;50510;Hochschule und Akademie;5
2012;50510;Lehrabschluss;10
2012;50510;Mittlere und h̦here Schule;10
2012;50510;Pflichtschule;3
2012;50511;Lehrabschluss;4
2012;50511;Mittlere und h̦here Schule;1
2012;50513;Lehrabschluss;3
2012;50513;Mittlere und h̦here Schule;1
2012;50513;Pflichtschule;2
2012;50515;Lehrabschluss;4
2012;50515;Mittlere und h̦here Schule;6
2012;50515;Pflichtschule;1
2012;50601;Hochschule und Akademie;2
2012;50601;Lehrabschluss;1
2012;50601;Pflichtschule;2
2012;50602;Hochschule und Akademie;1
2012;50602;Lehrabschluss;1
2012;50602;Mittlere und h̦here Schule;3
2012;50602;Pflichtschule;3
2012;50604;Hochschule und Akademie;1
2012;50604;Lehrabschluss;2
2012;50604;Mittlere und h̦here Schule;1
2012;50604;Pflichtschule;1
2012;50605;Pflichtschule;1
2012;50606;Hochschule und Akademie;1
2012;50606;Lehrabschluss;4
2012;50606;Mittlere und h̦here Schule;2
2012;50606;Pflichtschule;1
2012;50608;Pflichtschule;1
2012;50609;Lehrabschluss;2
2012;50609;Mittlere und h̦here Schule;2
2012;50609;Pflichtschule;2
2012;50611;Lehrabschluss;7
2012;50611;Mittlere und h̦here Schule;2
2012;50611;Pflichtschule;1
2012;50612;Lehrabschluss;1
2012;50612;Pflichtschule;1
2012;50613;Hochschule und Akademie;1
2012;50613;Lehrabschluss;2
2012;50613;Mittlere und h̦here Schule;3
2012;50613;Pflichtschule;2
2012;50614;Mittlere und h̦here Schule;1
2012;50615;Lehrabschluss;1
2012;50615;Mittlere und h̦here Schule;1
2012;50616;Lehrabschluss;1
2012;50617;Lehrabschluss;2
2012;50618;Lehrabschluss;1
2012;50618;Mittlere und h̦here Schule;2
2012;50619;Hochschule und Akademie;5
2012;50619;Lehrabschluss;26
2012;50619;Mittlere und h̦here Schule;8
2012;50619;Pflichtschule;13
2012;50621;Lehrabschluss;1
2012;50622;Lehrabschluss;8
2012;50622;Mittlere und h̦here Schule;1
2012;50622;Pflichtschule;3
2012;50623;Lehrabschluss;2
2012;50623;Mittlere und h̦here Schule;1
2012;50624;Lehrabschluss;1
2012;50624;Mittlere und h̦here Schule;1
2012;50628;Hochschule und Akademie;2
2012;50628;Lehrabschluss;14
2012;50628;Mittlere und h̦here Schule;4
2012;50628;Pflichtschule;9
2012;60101;Hochschule und Akademie;525
2012;60101;Lehrabschluss;233
2012;60101;Mittlere und h̦here Schule;995
2012;60101;Pflichtschule;211
2012;60202;Lehrabschluss;1
2012;60202;Mittlere und h̦here Schule;1
2012;60203;Hochschule und Akademie;1
2012;60203;Lehrabschluss;2
2012;60203;Mittlere und h̦here Schule;1
2012;60203;Pflichtschule;2
2012;60204;Hochschule und Akademie;2
2012;60204;Lehrabschluss;9
2012;60204;Mittlere und h̦here Schule;8
2012;60204;Pflichtschule;7
2012;60207;Mittlere und h̦here Schule;1
2012;60208;Lehrabschluss;1
2012;60209;Hochschule und Akademie;6
2012;60209;Lehrabschluss;22
2012;60209;Mittlere und h̦here Schule;18
2012;60209;Pflichtschule;13
2012;60210;Hochschule und Akademie;1
2012;60210;Lehrabschluss;1
2012;60211;Mittlere und h̦here Schule;1
2012;60212;Lehrabschluss;1
2012;60212;Mittlere und h̦here Schule;3
2012;60212;Pflichtschule;1
2012;60213;Lehrabschluss;2
2012;60216;Lehrabschluss;3
2012;60216;Mittlere und h̦here Schule;3
2012;60217;Mittlere und h̦here Schule;1
2012;60217;Pflichtschule;1
2012;60219;Lehrabschluss;4
2012;60219;Mittlere und h̦here Schule;1
2012;60220;Hochschule und Akademie;1
2012;60221;Lehrabschluss;1
2012;60301;Lehrabschluss;4
2012;60301;Mittlere und h̦here Schule;2
2012;60301;Pflichtschule;2
2012;60302;Hochschule und Akademie;4
2012;60302;Lehrabschluss;13
2012;60302;Mittlere und h̦here Schule;9
2012;60302;Pflichtschule;3
2012;60303;Lehrabschluss;3
2012;60303;Mittlere und h̦here Schule;1
2012;60303;Pflichtschule;1
2012;60305;Hochschule und Akademie;1
2012;60305;Lehrabschluss;6
2012;60305;Mittlere und h̦here Schule;2
2012;60305;Pflichtschule;1
2012;60307;Lehrabschluss;2
2012;60307;Mittlere und h̦here Schule;1
2012;60307;Pflichtschule;2
2012;60308;Lehrabschluss;1
2012;60309;Lehrabschluss;5
2012;60309;Mittlere und h̦here Schule;2
2012;60310;Lehrabschluss;3
2012;60310;Pflichtschule;1
2012;60312;Hochschule und Akademie;2
2012;60312;Lehrabschluss;4
2012;60312;Mittlere und h̦here Schule;4
2012;60313;Lehrabschluss;10
2012;60313;Mittlere und h̦here Schule;5
2012;60313;Pflichtschule;2
2012;60314;Mittlere und h̦here Schule;1
2012;60314;Pflichtschule;1
2012;60315;Lehrabschluss;5
2012;60315;Mittlere und h̦here Schule;3
2012;60316;Hochschule und Akademie;1
2012;60316;Lehrabschluss;2
2012;60318;Hochschule und Akademie;4
2012;60318;Lehrabschluss;4
2012;60319;Hochschule und Akademie;2
2012;60319;Lehrabschluss;2
2012;60319;Mittlere und h̦here Schule;1
2012;60319;Pflichtschule;2
2012;60320;Lehrabschluss;1
2012;60322;Hochschule und Akademie;1
2012;60322;Lehrabschluss;4
2012;60322;Mittlere und h̦here Schule;2
2012;60322;Pflichtschule;2
2012;60323;Lehrabschluss;3
2012;60323;Mittlere und h̦here Schule;2
2012;60323;Pflichtschule;2
2012;60324;Hochschule und Akademie;1
2012;60324;Lehrabschluss;3
2012;60325;Mittlere und h̦here Schule;1
2012;60326;Lehrabschluss;3
2012;60327;Lehrabschluss;3
2012;60327;Mittlere und h̦here Schule;1
2012;60328;Lehrabschluss;2
2012;60328;Mittlere und h̦here Schule;2
2012;60328;Pflichtschule;1
2012;60329;Lehrabschluss;4
2012;60329;Mittlere und h̦here Schule;3
2012;60330;Lehrabschluss;5
2012;60330;Mittlere und h̦here Schule;4
2012;60331;Hochschule und Akademie;1
2012;60331;Lehrabschluss;4
2012;60331;Mittlere und h̦here Schule;2
2012;60331;Pflichtschule;1
2012;60332;Lehrabschluss;5
2012;60332;Mittlere und h̦here Schule;1
2012;60332;Pflichtschule;2
2012;60333;Hochschule und Akademie;2
2012;60333;Lehrabschluss;5
2012;60333;Mittlere und h̦here Schule;1
2012;60333;Pflichtschule;2
2012;60334;Hochschule und Akademie;1
2012;60334;Lehrabschluss;4
2012;60334;Mittlere und h̦here Schule;4
2012;60334;Pflichtschule;2
2012;60336;Lehrabschluss;1
2012;60338;Lehrabschluss;3
2012;60338;Mittlere und h̦here Schule;3
2012;60339;Lehrabschluss;2
2012;60339;Pflichtschule;2
2012;60340;Lehrabschluss;5
2012;60341;Hochschule und Akademie;1
2012;60341;Lehrabschluss;1
2012;60341;Mittlere und h̦here Schule;2
2012;60341;Pflichtschule;1
2012;60342;Lehrabschluss;3
2012;60343;Lehrabschluss;5
2012;60343;Mittlere und h̦here Schule;1
2012;60401;Pflichtschule;1
2012;60402;Hochschule und Akademie;1
2012;60402;Lehrabschluss;2
2012;60403;Hochschule und Akademie;2
2012;60403;Lehrabschluss;1
2012;60403;Mittlere und h̦here Schule;2
2012;60403;Pflichtschule;2
2012;60404;Lehrabschluss;1
2012;60404;Mittlere und h̦here Schule;2
2012;60405;Lehrabschluss;3
2012;60407;Hochschule und Akademie;1
2012;60407;Lehrabschluss;1
2012;60409;Lehrabschluss;2
2012;60409;Mittlere und h̦here Schule;1
2012;60410;Hochschule und Akademie;1
2012;60410;Lehrabschluss;1
2012;60410;Mittlere und h̦here Schule;1
2012;60410;Pflichtschule;1
2012;60411;Lehrabschluss;3
2012;60411;Mittlere und h̦here Schule;2
2012;60411;Pflichtschule;6
2012;60412;Mittlere und h̦here Schule;1
2012;60413;Mittlere und h̦here Schule;1
2012;60414;Mittlere und h̦here Schule;1
2012;60416;Lehrabschluss;5
2012;60416;Mittlere und h̦here Schule;2
2012;60417;Lehrabschluss;5
2012;60417;Mittlere und h̦here Schule;1
2012;60417;Pflichtschule;1
2012;60420;Hochschule und Akademie;1
2012;60420;Lehrabschluss;2
2012;60422;Hochschule und Akademie;1
2012;60422;Lehrabschluss;2
2012;60423;Mittlere und h̦here Schule;1
2012;60424;Lehrabschluss;1
2012;60425;Lehrabschluss;1
2012;60425;Pflichtschule;1
2012;60426;Hochschule und Akademie;1
2012;60426;Lehrabschluss;3
2012;60426;Mittlere und h̦here Schule;1
2012;60426;Pflichtschule;1
2012;60427;Lehrabschluss;2
2012;60427;Mittlere und h̦here Schule;1
2012;60428;Hochschule und Akademie;2
2012;60430;Lehrabschluss;1
2012;60433;Lehrabschluss;2
2012;60435;Lehrabschluss;3
2012;60435;Mittlere und h̦here Schule;2
2012;60435;Pflichtschule;1
2012;60436;Mittlere und h̦here Schule;1
2012;60436;Pflichtschule;1
2012;60438;Lehrabschluss;1
2012;60438;Mittlere und h̦here Schule;1
2012;60439;Lehrabschluss;2
2012;60439;Mittlere und h̦here Schule;1
2012;60442;Lehrabschluss;1
2012;60442;Pflichtschule;1
2012;60444;Lehrabschluss;1
2012;60445;Lehrabschluss;2
2012;60447;Lehrabschluss;1
2012;60447;Mittlere und h̦here Schule;1
2012;60447;Pflichtschule;1
2012;60448;Lehrabschluss;1
2012;60449;Lehrabschluss;2
2012;60449;Mittlere und h̦here Schule;1
2012;60449;Pflichtschule;1
2012;60453;Lehrabschluss;1
2012;60454;Hochschule und Akademie;1
2012;60455;Hochschule und Akademie;1
2012;60456;Lehrabschluss;1
2012;60501;Lehrabschluss;1
2012;60502;Lehrabschluss;2
2012;60503;Mittlere und h̦here Schule;1
2012;60504;Hochschule und Akademie;1
2012;60504;Lehrabschluss;3
2012;60504;Mittlere und h̦here Schule;4
2012;60504;Pflichtschule;1
2012;60505;Lehrabschluss;3
2012;60505;Mittlere und h̦here Schule;1
2012;60506;Lehrabschluss;2
2012;60507;Hochschule und Akademie;1
2012;60507;Lehrabschluss;1
2012;60507;Mittlere und h̦here Schule;1
2012;60508;Hochschule und Akademie;1
2012;60508;Lehrabschluss;1
2012;60508;Mittlere und h̦here Schule;1
2012;60508;Pflichtschule;2
2012;60509;Lehrabschluss;1
2012;60510;Lehrabschluss;2
2012;60510;Mittlere und h̦here Schule;1
2012;60511;Lehrabschluss;4
2012;60511;Pflichtschule;2
2012;60512;Lehrabschluss;1
2012;60512;Pflichtschule;1
2012;60513;Hochschule und Akademie;1
2012;60514;Lehrabschluss;1
2012;60601;Hochschule und Akademie;1
2012;60601;Lehrabschluss;2
2012;60603;Lehrabschluss;6
2012;60603;Mittlere und h̦here Schule;2
2012;60604;Hochschule und Akademie;2
2012;60604;Mittlere und h̦here Schule;1
2012;60605;Lehrabschluss;1
2012;60606;Lehrabschluss;3
2012;60606;Mittlere und h̦here Schule;2
2012;60607;Hochschule und Akademie;2
2012;60607;Lehrabschluss;7
2012;60607;Mittlere und h̦here Schule;1
2012;60608;Hochschule und Akademie;2
2012;60608;Lehrabschluss;5
2012;60608;Mittlere und h̦here Schule;4
2012;60608;Pflichtschule;5
2012;60609;Hochschule und Akademie;2
2012;60609;Lehrabschluss;3
2012;60609;Mittlere und h̦here Schule;3
2012;60609;Pflichtschule;1
2012;60610;Hochschule und Akademie;2
2012;60610;Lehrabschluss;2
2012;60610;Mittlere und h̦here Schule;1
2012;60610;Pflichtschule;6
2012;60611;Hochschule und Akademie;4
2012;60611;Lehrabschluss;2
2012;60611;Mittlere und h̦here Schule;3
2012;60611;Pflichtschule;4
2012;60612;Hochschule und Akademie;3
2012;60612;Lehrabschluss;2
2012;60612;Mittlere und h̦here Schule;1
2012;60612;Pflichtschule;1
2012;60613;Hochschule und Akademie;3
2012;60613;Lehrabschluss;10
2012;60613;Mittlere und h̦here Schule;5
2012;60613;Pflichtschule;2
2012;60614;Hochschule und Akademie;4
2012;60614;Lehrabschluss;5
2012;60614;Mittlere und h̦here Schule;2
2012;60614;Pflichtschule;1
2012;60617;Hochschule und Akademie;3
2012;60617;Lehrabschluss;3
