JAHR;MONAT;ZAEHLSTELLE;FAHRZEUGKLASSE;ANZAHL
2021;01;285;Kfz > 3,5t hzG;3977.0
2021;01;169;Kfz > 3,5t hzG;9360.0
2021;01;169;Kfz <= 3,5t hzG;18910.0
2021;01;611;Kfz;25793.0
2021;01;611;Kfz > 3,5t hzG;9354.0
2021;01;611;Kfz <= 3,5t hzG;16439.0
2021;01;174;Kfz;23639.0
2021;01;174;Kfz > 3,5t hzG;9227.0
2021;01;174;Kfz <= 3,5t hzG;14412.0
2021;01;180;Kfz;23975.0
2021;01;180;Kfz > 3,5t hzG;9358.0
2021;01;180;Kfz <= 3,5t hzG;14617.0
2021;01;186;Kfz;18893.0
2021;01;186;Kfz > 3,5t hzG;8254.0
2021;01;186;Kfz <= 3,5t hzG;10639.0
2021;01;194;Kfz;17327.0
2021;01;194;Kfz > 3,5t hzG;8281.0
2021;01;194;Kfz <= 3,5t hzG;9046.0
2021;01;201;Kfz;19260.0
2021;01;201;Kfz > 3,5t hzG;3855.0
2021;01;201;Kfz <= 3,5t hzG;15405.0
2021;01;207;Kfz;16825.0
2021;01;207;Kfz > 3,5t hzG;3733.0
2021;01;207;Kfz <= 3,5t hzG;13092.0
2021;01;213;Kfz;15141.0
2021;01;213;Kfz > 3,5t hzG;3672.0
2021;01;213;Kfz <= 3,5t hzG;11469.0
2021;01;217;Kfz;13271.0
2021;01;217;Kfz > 3,5t hzG;3667.0
2021;01;217;Kfz <= 3,5t hzG;9604.0
2021;01;223;Kfz;12095.0
2021;01;223;Kfz > 3,5t hzG;3628.0
2021;01;223;Kfz <= 3,5t hzG;8467.0
2021;01;6097;Kfz;10843.0
2021;01;6097;Kfz > 3,5t hzG;3636.0
2021;01;6097;Kfz <= 3,5t hzG;7207.0
2021;01;402;Kfz;18039.0
2021;01;402;Kfz > 3,5t hzG;3999.0
2021;01;402;Kfz <= 3,5t hzG;14040.0
2021;01;408;Kfz;13892.0
2021;01;408;Kfz > 3,5t hzG;3888.0
2021;01;408;Kfz <= 3,5t hzG;10004.0
2021;01;414;Kfz;15076.0
2021;01;414;Kfz > 3,5t hzG;3905.0
2021;01;414;Kfz <= 3,5t hzG;11171.0
2021;01;420;Kfz;14326.0
2021;01;420;Kfz > 3,5t hzG;3952.0
2021;01;420;Kfz <= 3,5t hzG;10374.0
2021;01;426;Kfz;14750.0
2021;01;426;Kfz > 3,5t hzG;3972.0
2021;01;426;Kfz <= 3,5t hzG;10778.0
2021;01;631;Kfz > 3,5t hzG;3521.0
2021;01;432;Kfz;17340.0
2021;01;432;Kfz > 3,5t hzG;4187.0
2021;01;432;Kfz <= 3,5t hzG;13153.0
2021;01;6086;Kfz > 3,5t hzG;3462.0
2021;01;438;Kfz;16807.0
2021;01;438;Kfz > 3,5t hzG;3511.0
2021;01;438;Kfz <= 3,5t hzG;13296.0
2021;01;788;Kfz;28028.0
2021;01;788;Kfz > 3,5t hzG;4252.0
2021;01;788;Kfz <= 3,5t hzG;23776.0
2021;01;618;Kfz;29351.0
2021;01;618;Kfz > 3,5t hzG;4464.0
2021;01;618;Kfz <= 3,5t hzG;24887.0
2021;01;39;Kfz;43945.0
2021;01;444;Kfz;24705.0
2021;01;444;Kfz > 3,5t hzG;4360.0
2021;01;444;Kfz <= 3,5t hzG;20345.0
2021;01;446;Kfz;41121.0
2021;01;446;Kfz > 3,5t hzG;5123.0
2021;01;446;Kfz <= 3,5t hzG;35998.0
2021;01;470;Kfz > 3,5t hzG;6249.0
2021;01;350;Kfz;39942.0
2021;01;350;Kfz > 3,5t hzG;6236.0
2021;01;350;Kfz <= 3,5t hzG;33706.0
2021;01;6070;Kfz;36882.0
2021;01;6070;Kfz > 3,5t hzG;5761.0
2021;01;6070;Kfz <= 3,5t hzG;31121.0
2021;01;804;Kfz;32218.0
2021;01;804;Kfz > 3,5t hzG;4395.0
2021;01;804;Kfz <= 3,5t hzG;27823.0
2021;01;39;Kfz > 3,5t hzG;3609.0
2021;01;817;Kfz;24623.0
2021;01;817;Kfz > 3,5t hzG;3975.0
2021;01;817;Kfz <= 3,5t hzG;20648.0
2021;01;463;Kfz;19214.0
2021;01;463;Kfz > 3,5t hzG;3743.0
2021;01;463;Kfz <= 3,5t hzG;15471.0
2021;01;471;Kfz;10937.0
2021;01;471;Kfz > 3,5t hzG;3294.0
2021;01;471;Kfz <= 3,5t hzG;7643.0
2021;01;625;Kfz;37926.0
2021;01;625;Kfz > 3,5t hzG;4723.0
2021;01;625;Kfz <= 3,5t hzG;33203.0
2021;01;269;Kfz;33089.0
2021;01;269;Kfz > 3,5t hzG;4240.0
2021;01;269;Kfz <= 3,5t hzG;28849.0
2021;01;285;Kfz;32073.0
2021;01;285;Kfz <= 3,5t hzG;28096.0
2021;01;314;Kfz;25828.0
2021;01;314;Kfz > 3,5t hzG;3853.0
2021;01;314;Kfz <= 3,5t hzG;21975.0
2021;01;297;Kfz;24874.0
2021;01;297;Kfz > 3,5t hzG;3794.0
2021;01;297;Kfz <= 3,5t hzG;21080.0
2021;01;303;Kfz;23952.0
2021;01;303;Kfz > 3,5t hzG;3725.0
2021;01;303;Kfz <= 3,5t hzG;20227.0
2021;01;309;Kfz > 3,5t hzG;3635.0
2021;01;317;Kfz;23302.0
2021;01;317;Kfz > 3,5t hzG;3693.0
2021;01;317;Kfz <= 3,5t hzG;19609.0
2021;01;631;Kfz;19046.0
2021;01;631;Kfz <= 3,5t hzG;15525.0
2021;01;323;Kfz;17986.0
2021;01;323;Kfz > 3,5t hzG;3378.0
2021;01;323;Kfz <= 3,5t hzG;14608.0
2021;01;330;Kfz;19108.0
2021;01;330;Kfz > 3,5t hzG;3463.0
2021;01;330;Kfz <= 3,5t hzG;15645.0
2021;01;336;Kfz;10199.0
2021;01;336;Kfz > 3,5t hzG;3077.0
2021;01;336;Kfz <= 3,5t hzG;7122.0
2021;01;639;Kfz;8982.0
2021;01;639;Kfz > 3,5t hzG;3073.0
2021;01;639;Kfz <= 3,5t hzG;5909.0
2021;01;605;Kfz;7135.0
2021;01;605;Kfz > 3,5t hzG;2963.0
2021;01;605;Kfz <= 3,5t hzG;4172.0
2021;01;570;Kfz;11817.0
2021;01;570;Kfz > 3,5t hzG;3007.0
2021;01;570;Kfz <= 3,5t hzG;8810.0
2021;01;613;Kfz;13107.0
2021;01;613;Kfz > 3,5t hzG;3277.0
2021;01;613;Kfz <= 3,5t hzG;9830.0
2021;01;623;Kfz;13435.0
2021;01;623;Kfz > 3,5t hzG;3188.0
2021;01;623;Kfz <= 3,5t hzG;10247.0
2021;01;342;Kfz;13666.0
2021;01;342;Kfz > 3,5t hzG;684.0
2021;01;342;Kfz <= 3,5t hzG;12982.0
2021;01;630;Kfz;6269.0
2021;01;630;Kfz > 3,5t hzG;612.0
2021;01;630;Kfz <= 3,5t hzG;5657.0
2021;01;70;Kfz;7452.0
2021;01;70;Kfz > 3,5t hzG;1470.0
2021;01;70;Kfz <= 3,5t hzG;5982.0
2021;01;632;Kfz;4488.0
2021;01;632;Kfz > 3,5t hzG;1405.0
2021;01;632;Kfz <= 3,5t hzG;3083.0
2021;01;7140;Kfz;3838.0
2021;01;7140;Kfz > 3,5t hzG;1432.0
2021;01;7140;Kfz <= 3,5t hzG;2406.0
2021;01;638;Kfz;12956.0
2021;01;638;Kfz > 3,5t hzG;7119.0
2021;01;638;Kfz <= 3,5t hzG;5837.0
2021;01;96;Kfz;17352.0
2021;01;96;Kfz > 3,5t hzG;7304.0
2021;01;96;Kfz <= 3,5t hzG;10048.0
2021;01;103;Kfz;20098.0
2021;01;103;Kfz > 3,5t hzG;7116.0
2021;01;103;Kfz <= 3,5t hzG;12982.0
2021;01;122;Kfz;24704.0
2021;01;122;Kfz > 3,5t hzG;7876.0
2021;01;122;Kfz <= 3,5t hzG;16828.0
2021;01;87;Kfz;23047.0
2021;01;87;Kfz > 3,5t hzG;7184.0
2021;01;87;Kfz <= 3,5t hzG;15863.0
2021;01;152;Kfz;23965.0
2021;01;152;Kfz > 3,5t hzG;7165.0
2021;01;152;Kfz <= 3,5t hzG;16800.0
2021;01;164;Kfz;30343.0
2021;01;164;Kfz > 3,5t hzG;7180.0
2021;01;164;Kfz <= 3,5t hzG;23163.0
2021;01;172;Kfz;29778.0
2021;01;172;Kfz > 3,5t hzG;7245.0
2021;01;172;Kfz <= 3,5t hzG;22533.0
2021;01;8046;Kfz;29783.0
2021;01;8046;Kfz > 3,5t hzG;7164.0
2021;01;8046;Kfz <= 3,5t hzG;22619.0
2021;01;8156;Kfz > 3,5t hzG;1241.0
2021;01;464;Kfz;34222.0
2021;01;464;Kfz > 3,5t hzG;7271.0
2021;01;464;Kfz <= 3,5t hzG;26951.0
2021;01;495;Kfz;46360.0
2021;01;495;Kfz > 3,5t hzG;7364.0
2021;01;495;Kfz <= 3,5t hzG;38996.0
2021;01;518;Kfz;34703.0
2021;01;518;Kfz > 3,5t hzG;1665.0
2021;01;518;Kfz <= 3,5t hzG;33038.0
2021;01;557;Kfz;41783.0
2021;01;557;Kfz > 3,5t hzG;2834.0
2021;01;557;Kfz <= 3,5t hzG;38949.0
2021;01;644;Kfz;24808.0
2021;01;644;Kfz > 3,5t hzG;2535.0
2021;01;644;Kfz <= 3,5t hzG;22273.0
2021;01;650;Kfz;23389.0
2021;01;650;Kfz > 3,5t hzG;1725.0
2021;01;650;Kfz <= 3,5t hzG;21664.0
2021;01;656;Kfz;22013.0
2021;01;656;Kfz > 3,5t hzG;2189.0
2021;01;656;Kfz <= 3,5t hzG;19824.0
2021;01;662;Kfz;15628.0
2021;01;662;Kfz > 3,5t hzG;1794.0
2021;01;662;Kfz <= 3,5t hzG;13834.0
2021;01;668;Kfz;12855.0
2021;01;668;Kfz > 3,5t hzG;1578.0
2021;01;668;Kfz <= 3,5t hzG;11277.0
2021;01;674;Kfz > 3,5t hzG;1384.0
2021;01;8126;Kfz;11816.0
2021;01;8126;Kfz > 3,5t hzG;1454.0
2021;01;8126;Kfz <= 3,5t hzG;10362.0
2021;01;382;Kfz;11874.0
2021;01;382;Kfz > 3,5t hzG;1376.0
2021;01;382;Kfz <= 3,5t hzG;10498.0
2021;01;601;Kfz > 3,5t hzG;347.0
2021;01;183;Kfz;24736.0
2021;01;183;Kfz > 3,5t hzG;6565.0
2021;01;183;Kfz <= 3,5t hzG;18171.0
2021;01;8045;Kfz;16267.0
2021;01;8045;Kfz > 3,5t hzG;6337.0
2021;01;8045;Kfz <= 3,5t hzG;9930.0
2021;01;287;Kfz;10323.0
2021;01;287;Kfz > 3,5t hzG;6278.0
2021;01;287;Kfz <= 3,5t hzG;4045.0
2021;01;307;Kfz;10380.0
2021;01;307;Kfz > 3,5t hzG;6300.0
2021;01;307;Kfz <= 3,5t hzG;4080.0
2021;02;751;Kfz;20915.0
2021;01;521;Kfz;9004.0
2021;01;521;Kfz > 3,5t hzG;1099.0
2021;01;521;Kfz <= 3,5t hzG;7905.0
2021;01;550;Kfz;12242.0
2021;01;550;Kfz > 3,5t hzG;3290.0
2021;01;550;Kfz <= 3,5t hzG;8952.0
2021;01;710;Kfz;16872.0
2021;01;710;Kfz > 3,5t hzG;3271.0
2021;01;710;Kfz <= 3,5t hzG;13601.0
2021;01;559;Kfz;34456.0
2021;01;559;Kfz > 3,5t hzG;3530.0
2021;01;559;Kfz <= 3,5t hzG;30926.0
2021;01;697;Kfz;28477.0
2021;01;697;Kfz > 3,5t hzG;2765.0
2021;01;697;Kfz <= 3,5t hzG;25712.0
2021;01;714;Kfz;34105.0
2021;01;714;Kfz > 3,5t hzG;2806.0
2021;01;714;Kfz <= 3,5t hzG;31299.0
2021;01;572;Kfz;34489.0
2021;01;572;Kfz > 3,5t hzG;3007.0
2021;01;572;Kfz <= 3,5t hzG;31482.0
2021;01;578;Kfz;24612.0
2021;01;578;Kfz > 3,5t hzG;2487.0
2021;01;578;Kfz <= 3,5t hzG;22125.0
2021;01;703;Kfz > 3,5t hzG;2861.0
2021;01;584;Kfz;30394.0
2021;01;584;Kfz > 3,5t hzG;2581.0
2021;01;584;Kfz <= 3,5t hzG;27813.0
2021;01;560;Kfz;20128.0
2021;01;560;Kfz > 3,5t hzG;2263.0
2021;01;560;Kfz <= 3,5t hzG;17865.0
2021;01;566;Kfz;17672.0
2021;01;566;Kfz > 3,5t hzG;1804.0
2021;01;566;Kfz <= 3,5t hzG;15868.0
2021;01;596;Kfz;17845.0
2021;01;596;Kfz > 3,5t hzG;1584.0
2021;01;596;Kfz <= 3,5t hzG;16261.0
2021;01;602;Kfz;15096.0
2021;01;602;Kfz > 3,5t hzG;1482.0
2021;01;602;Kfz <= 3,5t hzG;13614.0
2021;01;709;Kfz;14552.0
2021;01;709;Kfz > 3,5t hzG;1389.0
2021;01;709;Kfz <= 3,5t hzG;13163.0
2021;01;5;Kfz;10579.0
2021;01;5;Kfz > 3,5t hzG;556.0
2021;01;5;Kfz <= 3,5t hzG;10023.0
2021;01;763;Kfz;34958.0
2021;01;763;Kfz > 3,5t hzG;7308.0
2021;01;763;Kfz <= 3,5t hzG;27650.0
2021;01;720;Kfz;29012.0
2021;01;720;Kfz > 3,5t hzG;7300.0
2021;01;720;Kfz <= 3,5t hzG;21712.0
2021;01;411;Kfz;29399.0
2021;01;411;Kfz > 3,5t hzG;7192.0
2021;01;411;Kfz <= 3,5t hzG;22207.0
2021;01;417;Kfz;30687.0
2021;01;417;Kfz > 3,5t hzG;7272.0
2021;01;417;Kfz <= 3,5t hzG;23415.0
2021;01;396;Kfz > 3,5t hzG;8389.0
2021;01;734;Kfz;83208.0
2021;01;734;Kfz > 3,5t hzG;3694.0
2021;01;734;Kfz <= 3,5t hzG;79514.0
2021;01;907;Kfz;83331.0
2021;01;907;Kfz > 3,5t hzG;3697.0
2021;01;907;Kfz <= 3,5t hzG;79634.0
2021;01;775;Kfz;76366.0
2021;01;775;Kfz > 3,5t hzG;3685.0
2021;01;775;Kfz <= 3,5t hzG;72681.0
2021;01;742;Kfz > 3,5t hzG;3338.0
2021;01;421;Kfz;49010.0
2021;01;421;Kfz > 3,5t hzG;2931.0
2021;01;421;Kfz <= 3,5t hzG;46079.0
2021;01;785;Kfz;43565.0
2021;01;785;Kfz > 3,5t hzG;2887.0
2021;01;785;Kfz <= 3,5t hzG;40678.0
2021;01;39;Kfz <= 3,5t hzG;40336.0
2021;01;793;Kfz;40938.0
2021;01;793;Kfz > 3,5t hzG;3490.0
2021;01;793;Kfz <= 3,5t hzG;37448.0
2021;01;798;Kfz;39721.0
2021;01;798;Kfz > 3,5t hzG;3518.0
2021;01;798;Kfz <= 3,5t hzG;36203.0
2021;01;1074;Kfz > 3,5t hzG;1404.0
2021;01;920;Kfz;50467.0
2021;01;920;Kfz > 3,5t hzG;1484.0
2021;01;920;Kfz <= 3,5t hzG;48983.0
2021;01;708;Kfz;94543.0
2021;01;708;Kfz > 3,5t hzG;6397.0
2021;01;708;Kfz <= 3,5t hzG;88146.0
2021;01;750;Kfz;106371.0
2021;01;750;Kfz > 3,5t hzG;6840.0
2021;01;750;Kfz <= 3,5t hzG;99531.0
2021;01;928;Kfz > 3,5t hzG;7198.0
2021;01;627;Kfz > 3,5t hzG;7191.0
2021;01;1076;Kfz;131831.0
2021;01;1076;Kfz > 3,5t hzG;8987.0
2021;01;1076;Kfz <= 3,5t hzG;122844.0
2021;01;940;Kfz;133559.0
2021;01;940;Kfz > 3,5t hzG;9171.0
2021;01;940;Kfz <= 3,5t hzG;124388.0
2021;01;949;Kfz;55301.0
2021;01;949;Kfz > 3,5t hzG;5486.0
2021;01;949;Kfz <= 3,5t hzG;49815.0
2021;01;772;Kfz;33696.0
2021;01;772;Kfz > 3,5t hzG;7785.0
2021;01;772;Kfz <= 3,5t hzG;25911.0
2021;01;231;Kfz;38187.0
2021;01;231;Kfz > 3,5t hzG;9056.0
2021;01;231;Kfz <= 3,5t hzG;29131.0
2021;01;778;Kfz;37956.0
2021;01;778;Kfz > 3,5t hzG;8963.0
2021;01;778;Kfz <= 3,5t hzG;28993.0
2021;01;243;Kfz;38201.0
2021;01;243;Kfz > 3,5t hzG;8699.0
2021;01;243;Kfz <= 3,5t hzG;29502.0
2021;01;392;Kfz;48819.0
2021;01;392;Kfz > 3,5t hzG;9609.0
2021;01;392;Kfz <= 3,5t hzG;39210.0
2021;01;311;Kfz;53319.0
2021;01;311;Kfz > 3,5t hzG;9538.0
2021;01;311;Kfz <= 3,5t hzG;43781.0
2021;01;320;Kfz;44303.0
2021;01;320;Kfz > 3,5t hzG;9106.0
2021;01;320;Kfz <= 3,5t hzG;35197.0
2021;01;329;Kfz;45988.0
2021;01;329;Kfz > 3,5t hzG;8582.0
2021;01;329;Kfz <= 3,5t hzG;37406.0
2021;01;891;Kfz;38754.0
2021;01;891;Kfz > 3,5t hzG;8212.0
2021;01;891;Kfz <= 3,5t hzG;30542.0
2021;01;335;Kfz;44838.0
2021;01;335;Kfz > 3,5t hzG;8542.0
2021;01;335;Kfz <= 3,5t hzG;36296.0
2021;01;344;Kfz;43528.0
2021;01;344;Kfz > 3,5t hzG;8256.0
2021;01;344;Kfz <= 3,5t hzG;35272.0
2021;01;711;Kfz;22868.516
2021;01;711;Kfz > 3,5t hzG;3869.0
2021;01;711;Kfz <= 3,5t hzG;18999.516
2021;01;800;Kfz;14184.419
2021;01;800;Kfz > 3,5t hzG;1371.0
2021;01;800;Kfz <= 3,5t hzG;12813.419
2021;01;960;Kfz;17140.838
2021;01;960;Kfz > 3,5t hzG;1595.0
2021;01;960;Kfz <= 3,5t hzG;15545.839
2021;01;620;Kfz;33578.934
2021;01;620;Kfz > 3,5t hzG;4403.0
2021;01;620;Kfz <= 3,5t hzG;29175.936
2021;01;2245;Kfz;9097.0
2021;01;2245;Kfz > 3,5t hzG;1175.0
2021;01;2245;Kfz <= 3,5t hzG;7922.0
2021;01;538;Kfz;13062.0
2021;01;538;Kfz > 3,5t hzG;536.0
2021;01;538;Kfz <= 3,5t hzG;12526.0
2021;01;89;Kfz;13065.0
2021;01;89;Kfz > 3,5t hzG;724.0
2021;01;89;Kfz <= 3,5t hzG;12341.0
2021;01;544;Kfz;16542.0
2021;01;544;Kfz > 3,5t hzG;955.0
2021;01;544;Kfz <= 3,5t hzG;15587.0
2021;01;461;Kfz;22374.0
2021;01;461;Kfz > 3,5t hzG;2383.0
2021;01;461;Kfz <= 3,5t hzG;19991.0
2021;01;554;Kfz;16055.0
2021;01;554;Kfz > 3,5t hzG;1936.0
2021;01;554;Kfz <= 3,5t hzG;14119.0
2021;01;469;Kfz;23839.0
2021;01;469;Kfz > 3,5t hzG;1487.0
2021;01;469;Kfz <= 3,5t hzG;22352.0
2021;01;941;Kfz;19053.0
2021;01;941;Kfz > 3,5t hzG;1298.0
2021;01;941;Kfz <= 3,5t hzG;17755.0
2021;01;43;Kfz;14675.0
2021;01;43;Kfz > 3,5t hzG;1223.0
2021;01;43;Kfz <= 3,5t hzG;13452.0
2021;01;478;Kfz;11975.0
2021;01;478;Kfz > 3,5t hzG;1129.0
2021;01;478;Kfz <= 3,5t hzG;10846.0
2021;01;484;Kfz;16035.0
2021;01;484;Kfz > 3,5t hzG;1347.0
2021;01;484;Kfz <= 3,5t hzG;14688.0
2021;01;490;Kfz;16494.0
2021;01;490;Kfz > 3,5t hzG;1358.0
2021;01;490;Kfz <= 3,5t hzG;15136.0
2021;01;380;Kfz;13888.0
2021;01;380;Kfz > 3,5t hzG;1401.0
2021;01;380;Kfz <= 3,5t hzG;12487.0
2021;01;784;Kfz;11158.0
2021;01;784;Kfz > 3,5t hzG;1187.0
2021;01;784;Kfz <= 3,5t hzG;9971.0
2021;01;365;Kfz;13222.0
2021;01;365;Kfz > 3,5t hzG;1941.0
2021;01;365;Kfz <= 3,5t hzG;11281.0
2021;01;359;Kfz;12310.0
2021;01;359;Kfz > 3,5t hzG;1913.0
2021;01;359;Kfz <= 3,5t hzG;10397.0
2021;01;352;Kfz;12530.0
2021;01;352;Kfz > 3,5t hzG;1895.0
2021;01;352;Kfz <= 3,5t hzG;10635.0
2021;01;346;Kfz;7151.0
2021;01;346;Kfz > 3,5t hzG;1723.0
2021;01;346;Kfz <= 3,5t hzG;5428.0
2021;01;8156;Kfz;7205.0
2021;01;8156;Kfz <= 3,5t hzG;5964.0
2021;01;680;Kfz;7202.0
2021;01;680;Kfz > 3,5t hzG;1203.0
2021;01;680;Kfz <= 3,5t hzG;5999.0
2021;01;6;Kfz;5896.0
2021;01;6;Kfz > 3,5t hzG;1165.0
2021;01;6;Kfz <= 3,5t hzG;4731.0
2021;01;686;Kfz;5123.0
2021;01;686;Kfz > 3,5t hzG;1160.0
2021;01;686;Kfz <= 3,5t hzG;3963.0
2021;01;691;Kfz > 3,5t hzG;1201.0
2021;01;8081;Kfz;3585.0
2021;01;8081;Kfz > 3,5t hzG;1115.0
2021;01;8081;Kfz <= 3,5t hzG;2470.0
2021;01;9990;Kfz;4915.0
2021;01;9990;Kfz > 3,5t hzG;1185.0
2021;01;9990;Kfz <= 3,5t hzG;3730.0
2021;01;715;Kfz;5492.0
2021;01;715;Kfz > 3,5t hzG;1173.0
2021;01;715;Kfz <= 3,5t hzG;4319.0
2021;01;719;Kfz;6063.0
2021;01;719;Kfz > 3,5t hzG;1152.0
2021;01;719;Kfz <= 3,5t hzG;4911.0
2021;01;92;Kfz;12081.0
2021;01;92;Kfz > 3,5t hzG;442.0
2021;01;92;Kfz <= 3,5t hzG;11639.0
2021;01;532;Kfz;16403.0
2021;01;532;Kfz > 3,5t hzG;900.0
2021;01;532;Kfz <= 3,5t hzG;15503.0
2021;01;3094;Kfz;10851.0
2021;01;3094;Kfz > 3,5t hzG;715.0
2021;01;3094;Kfz <= 3,5t hzG;10136.0
2021;01;485;Kfz > 3,5t hzG;698.0
2021;01;98;Kfz;8311.0
2021;01;98;Kfz > 3,5t hzG;611.0
2021;01;98;Kfz <= 3,5t hzG;7700.0
2021;01;104;Kfz;6552.0
2021;01;104;Kfz > 3,5t hzG;530.0
2021;01;104;Kfz <= 3,5t hzG;6022.0
2021;01;52;Kfz;20369.0
2021;01;52;Kfz > 3,5t hzG;2556.0
2021;01;52;Kfz <= 3,5t hzG;17813.0
2021;01;434;Kfz;20278.0
2021;01;434;Kfz > 3,5t hzG;2562.0
2021;01;434;Kfz <= 3,5t hzG;17716.0
2021;01;441;Kfz;19819.0
2021;01;441;Kfz > 3,5t hzG;2342.0
2021;01;441;Kfz <= 3,5t hzG;17477.0
2021;01;659;Kfz;12408.0
2021;01;659;Kfz > 3,5t hzG;1666.0
2021;01;659;Kfz <= 3,5t hzG;10742.0
2021;01;453;Kfz;11946.0
2021;01;453;Kfz > 3,5t hzG;1051.0
2021;01;453;Kfz <= 3,5t hzG;10895.0
2021;01;502;Kfz;10482.0
2021;01;502;Kfz > 3,5t hzG;987.0
2021;01;502;Kfz <= 3,5t hzG;9495.0
2021;01;364;Kfz;13058.0
2021;01;364;Kfz > 3,5t hzG;1006.0
2021;01;364;Kfz <= 3,5t hzG;12052.0
2021;01;368;Kfz > 3,5t hzG;1040.0
2021;01;508;Kfz;14255.0
2021;01;508;Kfz > 3,5t hzG;1509.0
2021;01;508;Kfz <= 3,5t hzG;12746.0
2021;01;514;Kfz;13280.0
2021;01;514;Kfz > 3,5t hzG;1437.0
2021;01;514;Kfz <= 3,5t hzG;11843.0
2021;01;520;Kfz;13050.0
2021;01;520;Kfz > 3,5t hzG;1025.0
2021;01;520;Kfz <= 3,5t hzG;12025.0
2021;01;165;Kfz;12414.0
2021;01;165;Kfz > 3,5t hzG;795.0
2021;01;165;Kfz <= 3,5t hzG;11619.0
2021;02;955;Kfz;20593.0
2021;02;955;Kfz > 3,5t hzG;435.0
2021;02;955;Kfz <= 3,5t hzG;20158.0
2021;02;751;Kfz > 3,5t hzG;507.0
2021;02;751;Kfz <= 3,5t hzG;20408.0
2021;02;385;Kfz;53126.0
2021;02;385;Kfz > 3,5t hzG;9893.0
2021;02;385;Kfz <= 3,5t hzG;43233.0
2021;02;754;Kfz;54252.0
2021;02;754;Kfz > 3,5t hzG;9700.0
2021;02;754;Kfz <= 3,5t hzG;44552.0
2021;02;403;Kfz;48011.0
2021;02;403;Kfz > 3,5t hzG;9894.0
2021;02;403;Kfz <= 3,5t hzG;38117.0
2021;02;409;Kfz;54478.0
2021;02;409;Kfz > 3,5t hzG;9930.0
2021;02;409;Kfz <= 3,5t hzG;44548.0
2021;02;415;Kfz;62977.0
2021;02;415;Kfz > 3,5t hzG;11883.0
2021;02;415;Kfz <= 3,5t hzG;51094.0
2021;02;423;Kfz;48495.0
2021;02;423;Kfz > 3,5t hzG;11276.0
2021;02;423;Kfz <= 3,5t hzG;37219.0
2021;02;961;Kfz;49800.0
2021;02;961;Kfz > 3,5t hzG;11308.0
2021;02;961;Kfz <= 3,5t hzG;38492.0
2021;02;431;Kfz;45501.0
2021;02;431;Kfz > 3,5t hzG;11139.0
2021;02;431;Kfz <= 3,5t hzG;34362.0
2021;02;977;Kfz;45130.0
2021;02;977;Kfz > 3,5t hzG;10987.0
2021;02;977;Kfz <= 3,5t hzG;34143.0
2021;02;983;Kfz;43158.0
2021;02;983;Kfz > 3,5t hzG;10840.0
2021;02;983;Kfz <= 3,5t hzG;32318.0
2021;02;439;Kfz > 3,5t hzG;10899.0
2021;02;991;Kfz;45495.0
2021;02;991;Kfz > 3,5t hzG;11217.0
2021;02;991;Kfz <= 3,5t hzG;34278.0
2021;02;999;Kfz;49670.0
2021;02;999;Kfz > 3,5t hzG;11254.0
2021;02;999;Kfz <= 3,5t hzG;38416.0
2021;02;450;Kfz;45702.0
2021;02;450;Kfz > 3,5t hzG;11107.0
2021;02;450;Kfz <= 3,5t hzG;34595.0
2021;02;978;Kfz;52025.0
2021;02;978;Kfz > 3,5t hzG;11189.0
2021;02;978;Kfz <= 3,5t hzG;40836.0
2021;02;507;Kfz;72355.0
2021;02;507;Kfz > 3,5t hzG;13873.0
2021;02;507;Kfz <= 3,5t hzG;58482.0
2021;02;4122;Kfz;85690.0
2021;02;4122;Kfz > 3,5t hzG;15818.0
2021;02;4122;Kfz <= 3,5t hzG;69872.0
2021;02;286;Kfz;71147.0
2021;02;110;Kfz;87021.0
2021;02;110;Kfz > 3,5t hzG;15838.0
2021;02;110;Kfz <= 3,5t hzG;71183.0
2021;02;483;Kfz;36428.0
2021;02;483;Kfz > 3,5t hzG;5733.0
2021;02;483;Kfz <= 3,5t hzG;30695.0
2021;02;120;Kfz;44830.0
2021;02;120;Kfz > 3,5t hzG;6587.0
2021;02;120;Kfz <= 3,5t hzG;38243.0
2021;02;128;Kfz;38179.0
2021;02;128;Kfz > 3,5t hzG;6325.0
2021;02;128;Kfz <= 3,5t hzG;31854.0
2021;02;253;Kfz;34960.0
2021;02;253;Kfz > 3,5t hzG;5535.0
2021;02;253;Kfz <= 3,5t hzG;29425.0
2021;02;259;Kfz;24464.0
2021;02;259;Kfz > 3,5t hzG;4879.0
2021;02;259;Kfz <= 3,5t hzG;19585.0
2021;02;137;Kfz;26669.0
2021;02;137;Kfz > 3,5t hzG;4703.0
2021;02;137;Kfz <= 3,5t hzG;21966.0
2021;02;144;Kfz;24745.0
2021;02;144;Kfz > 3,5t hzG;4452.0
2021;02;144;Kfz <= 3,5t hzG;20293.0
2021;02;265;Kfz;29009.0
2021;02;265;Kfz > 3,5t hzG;4428.0
2021;02;265;Kfz <= 3,5t hzG;24581.0
2021;02;272;Kfz;34813.0
2021;02;272;Kfz > 3,5t hzG;4742.0
2021;02;272;Kfz <= 3,5t hzG;30071.0
2021;02;492;Kfz;51260.0
2021;02;492;Kfz > 3,5t hzG;5982.0
2021;02;492;Kfz <= 3,5t hzG;45278.0
2021;02;82;Kfz;66739.0
